品牌,型号,系列,尺寸（inch）,材质（介质）,容值,容值单位,容值误差,耐压（V）,特殊用途,备注1,备注2,备注3,器件类型,安装方式,封装代码,尺寸（mm）,规格摘要,生产状态,长度（mm）,宽度（mm）,高度（mm）,官网链接,数据来源,数据状态,校验时间,校验备注,直径（mm）,脚距（mm）,极性,ESR,纹波电流,寿命（h）,工作温度,阻值@25C,阻值单位,阻值误差,B值,B值条件,共模阻抗,阻抗单位,额定电流,DCR,回路数,电感值,电感单位,电感误差,饱和电流,屏蔽类型,阻抗@100MHz,系列说明
村田Murata,LQM2MPZ1R5MG0#,LQM2MPZ_G0,0806,,1.5,μH,±20%,,Power Inductor,"Temp rise: 1.2A(Ambient temp.85℃)
0.9A(Ambient temp.125℃) | Q/SRF: 50MHz",https://pim.murata.com/asset/pim4/inductor/JELF243B-9109_PDF_INDUCTOR?lastModifiedDatetime=20260305091757,"Please consider 'Notice (Rating).'
When rated current is applied to the products, the temperature rise caused by self-generated heat shall be limited to 40°C max. | Construction: Multilayer type | Shield: Shielded（Ferrite Core） | Operating temp: -55～125℃ | SRF: 50MHz",功率电感,SMT,2016/0806,2 x 1.6 x 0.9 mm,"2mm ±0.15mm,1.6mm ±0.15mm,0.9mm ±0.1mm,1.5μH ±20%,1MHz | Multilayer type | Shielded（Ferrite Core） | -55～125℃ | 1.2A(Ambient temp.85℃)
0.9A(Ambient temp.125℃) | 0.138Ω | 50MHz",Active,2,1.6,0.9,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQM2MPZ_G0,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,"1.2A(Ambient temp.85℃)
0.9A(Ambient temp.125℃)",0.138Ω,,1.5,μH,±20%,,Shielded（Ferrite Core）,,Murata LQM2MPZ_G0 功率电感系列（Multilayer type）
村田Murata,LQM2MPZ1R5NG0#,LQM2MPZ_G0,0806,,1.5,μH,±30%,,Power Inductor,"Temp rise: 1.2A(Ambient temp.85℃)
0.9A(Ambient temp.125℃) | Q/SRF: 50MHz",https://pim.murata.com/asset/pim4/inductor/JELF243B-9109_PDF_INDUCTOR?lastModifiedDatetime=20260305091757,"Please consider 'Notice (Rating).'
When rated current is applied to the products, the temperature rise caused by self-generated heat shall be limited to 40°C max. | Construction: Multilayer type | Shield: Shielded（Ferrite Core） | Operating temp: -55～125℃ | SRF: 50MHz",功率电感,SMT,2016/0806,2 x 1.6 x 0.9 mm,"2mm ±0.15mm,1.6mm ±0.15mm,0.9mm ±0.1mm,1.5μH ±30%,1MHz | Multilayer type | Shielded（Ferrite Core） | -55～125℃ | 1.2A(Ambient temp.85℃)
0.9A(Ambient temp.125℃) | 0.138Ω | 50MHz",Active,2,1.6,0.9,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQM2MPZ_G0,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,"1.2A(Ambient temp.85℃)
0.9A(Ambient temp.125℃)",0.138Ω,,1.5,μH,±30%,,Shielded（Ferrite Core）,,Murata LQM2MPZ_G0 功率电感系列（Multilayer type）
村田Murata,LQM2MPZ2R2MG0#,LQM2MPZ_G0,0806,,2.2,μH,±20%,,Power Inductor,"Temp rise: 1.2A(Ambient temp.85℃)
0.9A(Ambient temp.125℃) | Q/SRF: 40MHz",https://pim.murata.com/asset/pim4/inductor/JELF243B-9109_PDF_INDUCTOR?lastModifiedDatetime=20260305091757,"Please consider 'Notice (Rating).'
When rated current is applied to the products, the temperature rise caused by self-generated heat shall be limited to 40°C max. | Construction: Multilayer type | Shield: Shielded（Ferrite Core） | Operating temp: -55～125℃ | SRF: 40MHz",功率电感,SMT,2016/0806,2 x 1.6 x 0.9 mm,"2mm ±0.15mm,1.6mm ±0.15mm,0.9mm ±0.1mm,2.2μH ±20%,1MHz | Multilayer type | Shielded（Ferrite Core） | -55～125℃ | 1.2A(Ambient temp.85℃)
0.9A(Ambient temp.125℃) | 0.138Ω | 40MHz",Active,2,1.6,0.9,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQM2MPZ_G0,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,"1.2A(Ambient temp.85℃)
0.9A(Ambient temp.125℃)",0.138Ω,,2.2,μH,±20%,,Shielded（Ferrite Core）,,Murata LQM2MPZ_G0 功率电感系列（Multilayer type）
村田Murata,LQM2MPZ2R2NG0#,LQM2MPZ_G0,0806,,2.2,μH,±30%,,Power Inductor,"Temp rise: 1.2A(Ambient temp.85℃)
0.9A(Ambient temp.125℃) | Q/SRF: 40MHz",https://pim.murata.com/asset/pim4/inductor/JELF243B-9109_PDF_INDUCTOR?lastModifiedDatetime=20260305091757,"Please consider 'Notice (Rating).'
When rated current is applied to the products, the temperature rise caused by self-generated heat shall be limited to 40°C max. | Construction: Multilayer type | Shield: Shielded（Ferrite Core） | Operating temp: -55～125℃ | SRF: 40MHz",功率电感,SMT,2016/0806,2 x 1.6 x 0.9 mm,"2mm ±0.15mm,1.6mm ±0.15mm,0.9mm ±0.1mm,2.2μH ±30%,1MHz | Multilayer type | Shielded（Ferrite Core） | -55～125℃ | 1.2A(Ambient temp.85℃)
0.9A(Ambient temp.125℃) | 0.138Ω | 40MHz",Active,2,1.6,0.9,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQM2MPZ_G0,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,"1.2A(Ambient temp.85℃)
0.9A(Ambient temp.125℃)",0.138Ω,,2.2,μH,±30%,,Shielded（Ferrite Core）,,Murata LQM2MPZ_G0 功率电感系列（Multilayer type）
村田Murata,LQM2MPZ3R3NG0#,LQM2MPZ_G0,0806,,3.3,μH,±30%,,Power Inductor,"Temp rise: 1.2A(Ambient temp.85℃)
0.9A(Ambient temp.125℃) | Q/SRF: 30MHz",https://pim.murata.com/asset/pim4/inductor/JELF243B-9109_PDF_INDUCTOR?lastModifiedDatetime=20260305091757,"Please consider 'Notice (Rating).'
When rated current is applied to the products, the temperature rise caused by self-generated heat shall be limited to 40°C max. | Construction: Multilayer type | Shield: Shielded（Ferrite Core） | Operating temp: -55～125℃ | SRF: 30MHz",功率电感,SMT,2016/0806,2 x 1.6 x 0.9 mm,"2mm ±0.15mm,1.6mm ±0.15mm,0.9mm ±0.1mm,3.3μH ±30%,1MHz | Multilayer type | Shielded（Ferrite Core） | -55～125℃ | 1.2A(Ambient temp.85℃)
0.9A(Ambient temp.125℃) | 0.15Ω | 30MHz",Active,2,1.6,0.9,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQM2MPZ_G0,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,"1.2A(Ambient temp.85℃)
0.9A(Ambient temp.125℃)",0.15Ω,,3.3,μH,±30%,,Shielded（Ferrite Core）,,Murata LQM2MPZ_G0 功率电感系列（Multilayer type）
村田Murata,LQM2MPZ4R7MG0#,LQM2MPZ_G0,0806,,4.7,μH,±20%,,Power Inductor,"Temp rise: 1.1A(Ambient temp.85℃)
0.8A(Ambient temp.125℃) | Q/SRF: 20MHz",https://pim.murata.com/asset/pim4/inductor/JELF243B-9109_PDF_INDUCTOR?lastModifiedDatetime=20260305091757,"Please consider 'Notice (Rating).'
When rated current is applied to the products, the temperature rise caused by self-generated heat shall be limited to 40°C max. | Construction: Multilayer type | Shield: Shielded（Ferrite Core） | Operating temp: -55～125℃ | SRF: 20MHz",功率电感,SMT,2016/0806,2 x 1.6 x 0.9 mm,"2mm ±0.15mm,1.6mm ±0.15mm,0.9mm ±0.1mm,4.7μH ±20%,1MHz | Multilayer type | Shielded（Ferrite Core） | -55～125℃ | 1.1A(Ambient temp.85℃)
0.8A(Ambient temp.125℃) | 0.175Ω | 20MHz",Active,2,1.6,0.9,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQM2MPZ_G0,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,"1.1A(Ambient temp.85℃)
0.8A(Ambient temp.125℃)",0.175Ω,,4.7,μH,±20%,,Shielded（Ferrite Core）,,Murata LQM2MPZ_G0 功率电感系列（Multilayer type）
村田Murata,LQM2MPZ4R7NG0#,LQM2MPZ_G0,0806,,4.7,μH,±30%,,Power Inductor,"Temp rise: 1.1A(Ambient temp.85℃)
0.8A(Ambient temp.125℃) | Q/SRF: 20MHz",https://pim.murata.com/asset/pim4/inductor/JELF243B-9109_PDF_INDUCTOR?lastModifiedDatetime=20260305091757,"Please consider 'Notice (Rating).'
When rated current is applied to the products, the temperature rise caused by self-generated heat shall be limited to 40°C max. | Construction: Multilayer type | Shield: Shielded（Ferrite Core） | Operating temp: -55～125℃ | SRF: 20MHz",功率电感,SMT,2016/0806,2 x 1.6 x 0.9 mm,"2mm ±0.15mm,1.6mm ±0.15mm,0.9mm ±0.1mm,4.7μH ±30%,1MHz | Multilayer type | Shielded（Ferrite Core） | -55～125℃ | 1.1A(Ambient temp.85℃)
0.8A(Ambient temp.125℃) | 0.175Ω | 20MHz",Active,2,1.6,0.9,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQM2MPZ_G0,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,"1.1A(Ambient temp.85℃)
0.8A(Ambient temp.125℃)",0.175Ω,,4.7,μH,±30%,,Shielded（Ferrite Core）,,Murata LQM2MPZ_G0 功率电感系列（Multilayer type）
村田Murata,LQM2MPZR47MG0#,LQM2MPZ_G0,0806,,0.47,μH,±20%,,Power Inductor,"Temp rise: 1.6A(Ambient temp.85℃)
1.2A(Ambient temp.125℃) | Q/SRF: 100MHz",https://pim.murata.com/asset/pim4/inductor/JELF243B-9109_PDF_INDUCTOR?lastModifiedDatetime=20260305091757,"Please consider 'Notice (Rating).'
When rated current is applied to the products, the temperature rise caused by self-generated heat shall be limited to 40°C max. | Construction: Multilayer type | Shield: Shielded（Ferrite Core） | Operating temp: -55～125℃ | SRF: 100MHz",功率电感,SMT,2016/0806,2 x 1.6 x 0.9 mm,"2mm ±0.15mm,1.6mm ±0.15mm,0.9mm ±0.1mm,0.47μH ±20%,1MHz | Multilayer type | Shielded（Ferrite Core） | -55～125℃ | 1.6A(Ambient temp.85℃)
1.2A(Ambient temp.125℃) | 0.075Ω | 100MHz",Active,2,1.6,0.9,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQM2MPZ_G0,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,"1.6A(Ambient temp.85℃)
1.2A(Ambient temp.125℃)",0.075Ω,,0.47,μH,±20%,,Shielded（Ferrite Core）,,Murata LQM2MPZ_G0 功率电感系列（Multilayer type）
村田Murata,LQM2MPZR47NG0#,LQM2MPZ_G0,0806,,0.47,μH,±30%,,Power Inductor,"Temp rise: 1.6A(Ambient temp.85℃)
1.2A(Ambient temp.125℃) | Q/SRF: 100MHz",https://pim.murata.com/asset/pim4/inductor/JELF243B-9109_PDF_INDUCTOR?lastModifiedDatetime=20260305091757,"Please consider 'Notice (Rating).'
When rated current is applied to the products, the temperature rise caused by self-generated heat shall be limited to 40°C max. | Construction: Multilayer type | Shield: Shielded（Ferrite Core） | Operating temp: -55～125℃ | SRF: 100MHz",功率电感,SMT,2016/0806,2 x 1.6 x 0.9 mm,"2mm ±0.15mm,1.6mm ±0.15mm,0.9mm ±0.1mm,0.47μH ±30%,1MHz | Multilayer type | Shielded（Ferrite Core） | -55～125℃ | 1.6A(Ambient temp.85℃)
1.2A(Ambient temp.125℃) | 0.075Ω | 100MHz",Active,2,1.6,0.9,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQM2MPZ_G0,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,"1.6A(Ambient temp.85℃)
1.2A(Ambient temp.125℃)",0.075Ω,,0.47,μH,±30%,,Shielded（Ferrite Core）,,Murata LQM2MPZ_G0 功率电感系列（Multilayer type）
村田Murata,LQM31PN1R0M00#,LQM31PN_00,1206,,1,μH,±20%,,Power Inductor,Temp rise: 1200mA | Q/SRF: 60MHz,https://pim.murata.com/asset/pim4/inductor/JELF243B-0013_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Construction: Multilayer type | Shield: Shielded（Ferrite Core） | Operating temp: -55～125℃ | SRF: 60MHz,功率电感,SMT,3216/1206,3.2 x 1.6 x 0.85 mm,"3.2mm ±0.2mm,1.6mm ±0.2mm,0.85mm ±0.1mm,1μH ±20%,1MHz | Multilayer type | Shielded（Ferrite Core） | -55～125℃ | 1200mA | 0.15Ω | 60MHz",Active,3.2,1.6,0.85,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQM31PN_00,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,1200mA,0.15Ω,,1,μH,±20%,,Shielded（Ferrite Core）,,Murata LQM31PN_00 功率电感系列（Multilayer type）
村田Murata,LQM31PN1R5M00#,LQM31PN_00,1206,,1.5,μH,±20%,,Power Inductor,Temp rise: 1000mA | Q/SRF: 50MHz,https://pim.murata.com/asset/pim4/inductor/JELF243B-0013_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Construction: Multilayer type | Shield: Shielded（Ferrite Core） | Operating temp: -55～125℃ | SRF: 50MHz,功率电感,SMT,3216/1206,3.2 x 1.6 x 0.85 mm,"3.2mm ±0.2mm,1.6mm ±0.2mm,0.85mm ±0.1mm,1.5μH ±20%,1MHz | Multilayer type | Shielded（Ferrite Core） | -55～125℃ | 1000mA | 0.175Ω | 50MHz",Active,3.2,1.6,0.85,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQM31PN_00,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,1000mA,0.175Ω,,1.5,μH,±20%,,Shielded（Ferrite Core）,,Murata LQM31PN_00 功率电感系列（Multilayer type）
村田Murata,LQM31PN2R2M00#,LQM31PN_00,1206,,2.2,μH,±20%,,Power Inductor,Temp rise: 900mA | Q/SRF: 40MHz,https://pim.murata.com/asset/pim4/inductor/JELF243B-0013_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Construction: Multilayer type | Shield: Shielded（Ferrite Core） | Operating temp: -55～125℃ | SRF: 40MHz,功率电感,SMT,3216/1206,3.2 x 1.6 x 0.85 mm,"3.2mm ±0.2mm,1.6mm ±0.2mm,0.85mm ±0.1mm,2.2μH ±20%,1MHz | Multilayer type | Shielded（Ferrite Core） | -55～125℃ | 900mA | 0.238Ω | 40MHz",Active,3.2,1.6,0.85,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQM31PN_00,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,900mA,0.238Ω,,2.2,μH,±20%,,Shielded（Ferrite Core）,,Murata LQM31PN_00 功率电感系列（Multilayer type）
村田Murata,LQM31PN3R3M00#,LQM31PN_00,1206,,3.3,μH,±20%,,Power Inductor,Temp rise: 800mA | Q/SRF: 30MHz,https://pim.murata.com/asset/pim4/inductor/JELF243B-0013_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Construction: Multilayer type | Shield: Shielded（Ferrite Core） | Operating temp: -55～125℃ | SRF: 30MHz,功率电感,SMT,3216/1206,3.2 x 1.6 x 0.85 mm,"3.2mm ±0.2mm,1.6mm ±0.2mm,0.85mm ±0.1mm,3.3μH ±20%,1MHz | Multilayer type | Shielded（Ferrite Core） | -55～125℃ | 800mA | 0.3Ω | 30MHz",Active,3.2,1.6,0.85,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQM31PN_00,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,800mA,0.3Ω,,3.3,μH,±20%,,Shielded（Ferrite Core）,,Murata LQM31PN_00 功率电感系列（Multilayer type）
村田Murata,LQM31PN4R7M00#,LQM31PN_00,1206,,4.7,μH,±20%,,Power Inductor,Temp rise: 700mA | Q/SRF: 25MHz,https://pim.murata.com/asset/pim4/inductor/JELF243B-0013_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Construction: Multilayer type | Shield: Shielded（Ferrite Core） | Operating temp: -55～125℃ | SRF: 25MHz,功率电感,SMT,3216/1206,3.2 x 1.6 x 0.85 mm,"3.2mm ±0.2mm,1.6mm ±0.2mm,0.85mm ±0.1mm,4.7μH ±20%,1MHz | Multilayer type | Shielded（Ferrite Core） | -55～125℃ | 700mA | 0.375Ω | 25MHz",Active,3.2,1.6,0.85,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQM31PN_00,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,700mA,0.375Ω,,4.7,μH,±20%,,Shielded（Ferrite Core）,,Murata LQM31PN_00 功率电感系列（Multilayer type）
村田Murata,LQM31PNR47M00#,LQM31PN_00,1206,,0.47,μH,±20%,,Power Inductor,Temp rise: 1400mA | Q/SRF: 80MHz,https://pim.murata.com/asset/pim4/inductor/JELF243B-0013_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Construction: Multilayer type | Shield: Shielded（Ferrite Core） | Operating temp: -55～125℃ | SRF: 80MHz,功率电感,SMT,3216/1206,3.2 x 1.6 x 0.85 mm,"3.2mm ±0.2mm,1.6mm ±0.2mm,0.85mm ±0.1mm,0.47μH ±20%,1MHz | Multilayer type | Shielded（Ferrite Core） | -55～125℃ | 1400mA | 0.0875Ω | 80MHz",Active,3.2,1.6,0.85,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQM31PN_00,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,1400mA,0.0875Ω,,0.47,μH,±20%,,Shielded（Ferrite Core）,,Murata LQM31PN_00 功率电感系列（Multilayer type）
村田Murata,LQW15CE1R0M10#,LQW15CE_10,0402,,1000,nH,±20%,,Power Inductor,"L change: 480mA | Temp rise: 270mA(Ambient temp.85℃)
135mA(Ambient temp.125℃) | Q/SRF: 120MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-0187_PDF_INDUCTOR?lastModifiedDatetime=20250708072052,Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -55～125℃ | SRF: 120MHz,功率电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.05mm,0.5mm ±0.1mm,1,000nH ±20%,1MHz,480mA | Wire wound type (Ferrite) | Non-Shielded | -55～125℃ | 480mA | 270mA(Ambient temp.85℃)
135mA(Ambient temp.125℃) | 0.94Ω | 120MHz",Active,1,0.6,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CE_10,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,480mA,0.94Ω,,1000,nH,±20%,,Non-Shielded,,Murata LQW15CE_10 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQW15CE1R5M10#,LQW15CE_10,0402,,1500,nH,±20%,,Power Inductor,"L change: 350mA | Temp rise: 190mA(Ambient temp.85℃)
95mA(Ambient temp.125℃) | Q/SRF: 120MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-0187_PDF_INDUCTOR?lastModifiedDatetime=20250708072052,Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -55～125℃ | SRF: 120MHz,功率电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.05mm,0.5mm ±0.1mm,1,500nH ±20%,1MHz,350mA | Wire wound type (Ferrite) | Non-Shielded | -55～125℃ | 350mA | 190mA(Ambient temp.85℃)
95mA(Ambient temp.125℃) | 1.5Ω | 120MHz",Active,1,0.6,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CE_10,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,350mA,1.5Ω,,1500,nH,±20%,,Non-Shielded,,Murata LQW15CE_10 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQW15CE2R2M10#,LQW15CE_10,0402,,2200,nH,±20%,,Power Inductor,"L change: 300mA | Temp rise: 170mA(Ambient temp.85℃)
85mA(Ambient temp.125℃) | Q/SRF: 100MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-0187_PDF_INDUCTOR?lastModifiedDatetime=20250708072052,Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -55～125℃ | SRF: 100MHz,功率电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.05mm,0.5mm ±0.1mm,2,200nH ±20%,1MHz,300mA | Wire wound type (Ferrite) | Non-Shielded | -55～125℃ | 300mA | 170mA(Ambient temp.85℃)
85mA(Ambient temp.125℃) | 1.8Ω | 100MHz",Active,1,0.6,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CE_10,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,300mA,1.8Ω,,2200,nH,±20%,,Non-Shielded,,Murata LQW15CE_10 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQW15CE3R3M10#,LQW15CE_10,0402,,3300,nH,±20%,,Power Inductor,"L change: 220mA | Temp rise: 130mA(Ambient temp.85℃)
65mA(Ambient temp.125℃) | Q/SRF: 80MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-0187_PDF_INDUCTOR?lastModifiedDatetime=20250708072052,Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -55～125℃ | SRF: 80MHz,功率电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.05mm,0.5mm ±0.1mm,3,300nH ±20%,1MHz,220mA | Wire wound type (Ferrite) | Non-Shielded | -55～125℃ | 220mA | 130mA(Ambient temp.85℃)
65mA(Ambient temp.125℃) | 3.65Ω | 80MHz",Active,1,0.6,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CE_10,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,220mA,3.65Ω,,3300,nH,±20%,,Non-Shielded,,Murata LQW15CE_10 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQW15CN18NJ00#,LQW15CN_00,0402,,18,nH,±5%,,Power Inductor,"Temp rise: 1400mA | Q/SRF: 3,000MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-0087_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,"Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -55～125℃ | SRF: 3,000MHz",功率电感,SMT,1005/0402,1 x 0.55 x 0.5 mm,"1mm ±0.1mm,0.55mm ±0.1mm,0.5mm ±0.1mm,18nH ±5%,100MHz | Wire wound type (Ferrite) | Non-Shielded | -55～125℃ | 1400mA | 0.046Ω | 3,000MHz",Active,1,0.55,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CN_00,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,1400mA,0.046Ω,,18,nH,±5%,,Non-Shielded,,Murata LQW15CN_00 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQW15CN18NJ0Z#,LQW15CN_0Z,0402,,18,nH,±5%,,Power Inductor,"Temp rise: 1400mA | Q/SRF: 3,000MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-9141_PDF_INDUCTOR?lastModifiedDatetime=20250708072057,"Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -40～125℃ | SRF: 3,000MHz",功率电感,SMT,1005/0402,1 x 0.55 x 0.5 mm,"1mm ±0.1mm,0.55mm ±0.1mm,0.5mm ±0.1mm,18nH ±5%,100MHz | Wire wound type (Ferrite) | Non-Shielded | -40～125℃ | 1400mA | 0.046Ω | 3,000MHz",Active,1,0.55,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CN_0Z,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-40～125℃,,,,,,,,1400mA,0.046Ω,,18,nH,±5%,,Non-Shielded,,Murata LQW15CN_0Z 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQW15CN1R0M10#,LQW15CN_10,0402,,1000,nH,±20%,,Power Inductor,Temp rise: 270mA | Q/SRF: 120MHz,https://pim.murata.com/asset/pim4/inductor/JELF243A-0096_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -55～125℃ | SRF: 120MHz,功率电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.05mm,0.5mm ±0.1mm,1,000nH ±20%,1MHz | Wire wound type (Ferrite) | Non-Shielded | -55～125℃ | 270mA | 0.94Ω | 120MHz",Active,1,0.6,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CN_10,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,270mA,0.94Ω,,1000,nH,±20%,,Non-Shielded,,Murata LQW15CN_10 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQW15CN1R5M10#,LQW15CN_10,0402,,1500,nH,±20%,,Power Inductor,Temp rise: 190mA | Q/SRF: 120MHz,https://pim.murata.com/asset/pim4/inductor/JELF243A-0096_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -55～125℃ | SRF: 120MHz,功率电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.05mm,0.5mm ±0.1mm,1,500nH ±20%,1MHz | Wire wound type (Ferrite) | Non-Shielded | -55～125℃ | 190mA | 1.5Ω | 120MHz",Active,1,0.6,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CN_10,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,190mA,1.5Ω,,1500,nH,±20%,,Non-Shielded,,Murata LQW15CN_10 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQW15CN20NJ10#,LQW15CN_10,0402,,20,nH,±5%,,Power Inductor,"Temp rise: 2200mA | Q/SRF: 3,000MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-0096_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,"Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -55～125℃ | SRF: 3,000MHz",功率电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.05mm,0.5mm ±0.1mm,20nH ±5%,100MHz | Wire wound type (Ferrite) | Non-Shielded | -55～125℃ | 2200mA | 0.028Ω | 3,000MHz",Active,1,0.6,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CN_10,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,2200mA,0.028Ω,,20,nH,±5%,,Non-Shielded,,Murata LQW15CN_10 功率电感系列（Wire wound type (Ferrite)）
