品牌,型号,系列,尺寸（inch）,材质（介质）,容值,容值单位,容值误差,耐压（V）,备注1,备注2,备注3,器件类型,安装方式,封装代码,尺寸（mm）,规格摘要,生产状态,长度（mm）,宽度（mm）,高度（mm）,官网链接,数据来源,数据状态,校验时间,校验备注,直径（mm）,脚距（mm）,极性,ESR,纹波电流,寿命（h）,工作温度,阻值@25C,阻值单位,阻值误差,B值,B值条件,共模阻抗,阻抗单位,额定电流,DCR,回路数,电感值,电感单位,电感误差,饱和电流,屏蔽类型,阻抗@100MHz,系列说明,_model_rule_authority,_resistance_ohm,输出频率,频率单位,频差（ppm）,电源电压,输出类型,占空比,频率,负载电容（pF）,驱动电平,_body_size,特殊用途
村田Murata,BLA2ABD102SN4#,BLA,,,,,,,"Impedance@100MHz: 1,000Ω ±25% | Rated current: 50mA",https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0016_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707190953,"1. BLA2AA/2AB series has 4 circuits in 2.0x1.0mm body 
    with 0.5mm pitch.
2. Provides attenuation across a broad frequency range.
    Two types of impedance characteristics are… | Consumer equipment",磁珠,SMT,2010/0804,2 x 1 x 0.5 mm,"2mm ±0.2mm,1mm ±0.2mm,0.5mm ±0.1mm,SMD,-55～125℃,4 | Impedance@100MHz: 1,000Ω ±25% | Rated current: 50mA | 1Ω | -55～125℃ | 1. BLA2AA/2AB series has 4 circuits in 2.0x1.0mm body 
    with 0.5mm pitch.
2. Provides attenuation across a broad frequency range.
    Two types of impedance characteristics are…",Active,2,1,0.5,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0016_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707190953,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 1,,,,,,,-55～125℃,,,,,,,,50mA,1Ω,4,,,,,,"1,000Ω ±25%",Murata BLA 磁珠系列,Murata official PIM API,,,,,,,,,,,2 x 1 x 0.5 mm,Ferrite Bead
村田Murata,BLA2ABD121SN4#,BLA,,,,,,,Impedance@100MHz: 120Ω ±25% | Rated current: 200mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0016_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707190953,"1. BLA2AA/2AB series has 4 circuits in 2.0x1.0mm body 
    with 0.5mm pitch.
2. Provides attenuation across a broad frequency range.
    Two types of impedance characteristics are… | Consumer equipment",磁珠,SMT,2010/0804,2 x 1 x 0.5 mm,"2mm ±0.2mm,1mm ±0.2mm,0.5mm ±0.1mm,SMD,-55～125℃,4 | Impedance@100MHz: 120Ω ±25% | Rated current: 200mA | 0.35Ω | -55～125℃ | 1. BLA2AA/2AB series has 4 circuits in 2.0x1.0mm body 
    with 0.5mm pitch.
2. Provides attenuation across a broad frequency range.
    Two types of impedance characteristics are…",Active,2,1,0.5,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0016_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707190953,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 1,,,,,,,-55～125℃,,,,,,,,200mA,0.35Ω,4,,,,,,120Ω ±25%,Murata BLA 磁珠系列,Murata official PIM API,,,,,,,,,,,2 x 1 x 0.5 mm,Ferrite Bead
村田Murata,BLA2ABD221SN4#,BLA,,,,,,,Impedance@100MHz: 220Ω ±25% | Rated current: 100mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0016_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707190953,"1. BLA2AA/2AB series has 4 circuits in 2.0x1.0mm body 
    with 0.5mm pitch.
2. Provides attenuation across a broad frequency range.
    Two types of impedance characteristics are… | Consumer equipment",磁珠,SMT,2010/0804,2 x 1 x 0.5 mm,"2mm ±0.2mm,1mm ±0.2mm,0.5mm ±0.1mm,SMD,-55～125℃,4 | Impedance@100MHz: 220Ω ±25% | Rated current: 100mA | 0.4Ω | -55～125℃ | 1. BLA2AA/2AB series has 4 circuits in 2.0x1.0mm body 
    with 0.5mm pitch.
2. Provides attenuation across a broad frequency range.
    Two types of impedance characteristics are…",Active,2,1,0.5,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0016_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707190953,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 1,,,,,,,-55～125℃,,,,,,,,100mA,0.4Ω,4,,,,,,220Ω ±25%,Murata BLA 磁珠系列,Murata official PIM API,,,,,,,,,,,2 x 1 x 0.5 mm,Ferrite Bead
村田Murata,BLA2ABD471SN4#,BLA,,,,,,,Impedance@100MHz: 470Ω ±25% | Rated current: 100mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0016_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707190953,"1. BLA2AA/2AB series has 4 circuits in 2.0x1.0mm body 
    with 0.5mm pitch.
2. Provides attenuation across a broad frequency range.
    Two types of impedance characteristics are… | Consumer equipment",磁珠,SMT,2010/0804,2 x 1 x 0.5 mm,"2mm ±0.2mm,1mm ±0.2mm,0.5mm ±0.1mm,SMD,-55～125℃,4 | Impedance@100MHz: 470Ω ±25% | Rated current: 100mA | 0.65Ω | -55～125℃ | 1. BLA2AA/2AB series has 4 circuits in 2.0x1.0mm body 
    with 0.5mm pitch.
2. Provides attenuation across a broad frequency range.
    Two types of impedance characteristics are…",Active,2,1,0.5,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0016_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707190953,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 1,,,,,,,-55～125℃,,,,,,,,100mA,0.65Ω,4,,,,,,470Ω ±25%,Murata BLA 磁珠系列,Murata official PIM API,,,,,,,,,,,2 x 1 x 0.5 mm,Ferrite Bead
村田Murata,BLA2ABD601SN4#,BLA,,,,,,,Impedance@100MHz: 600Ω ±25% | Rated current: 100mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0016_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707190953,"1. BLA2AA/2AB series has 4 circuits in 2.0x1.0mm body 
    with 0.5mm pitch.
2. Provides attenuation across a broad frequency range.
    Two types of impedance characteristics are… | Consumer equipment",磁珠,SMT,2010/0804,2 x 1 x 0.5 mm,"2mm ±0.2mm,1mm ±0.2mm,0.5mm ±0.1mm,SMD,-55～125℃,4 | Impedance@100MHz: 600Ω ±25% | Rated current: 100mA | 0.8Ω | -55～125℃ | 1. BLA2AA/2AB series has 4 circuits in 2.0x1.0mm body 
    with 0.5mm pitch.
2. Provides attenuation across a broad frequency range.
    Two types of impedance characteristics are…",Active,2,1,0.5,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0016_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707190953,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 1,,,,,,,-55～125℃,,,,,,,,100mA,0.8Ω,4,,,,,,600Ω ±25%,Murata BLA 磁珠系列,Murata official PIM API,,,,,,,,,,,2 x 1 x 0.5 mm,Ferrite Bead
村田Murata,BLA2ABD750SN4#,BLA,,,,,,,Impedance@100MHz: 75Ω ±25% | Rated current: 200mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0016_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707190953,"1. BLA2AA/2AB series has 4 circuits in 2.0x1.0mm body 
    with 0.5mm pitch.
2. Provides attenuation across a broad frequency range.
    Two types of impedance characteristics are… | Consumer equipment",磁珠,SMT,2010/0804,2 x 1 x 0.5 mm,"2mm ±0.2mm,1mm ±0.2mm,0.5mm ±0.1mm,SMD,-55～125℃,4 | Impedance@100MHz: 75Ω ±25% | Rated current: 200mA | 0.2Ω | -55～125℃ | 1. BLA2AA/2AB series has 4 circuits in 2.0x1.0mm body 
    with 0.5mm pitch.
2. Provides attenuation across a broad frequency range.
    Two types of impedance characteristics are…",Active,2,1,0.5,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0016_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707190953,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 1,,,,,,,-55～125℃,,,,,,,,200mA,0.2Ω,4,,,,,,75Ω ±25%,Murata BLA 磁珠系列,Murata official PIM API,,,,,,,,,,,2 x 1 x 0.5 mm,Ferrite Bead
村田Murata,BLA31AG102SN4#,BLA,,,,,,,"Impedance@100MHz: 1,000Ω ±25% | Rated current: 50mA",https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0008_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191530,"The miniaturization of electronic equipment requires 
high performance EMI filters which enable high density
mounting. BLA31A/B series consists of 4 circuits of 
ferrite beads.
BL… | Consumer equipment",磁珠,SMT,3216/1206,3.2 x 1.6 x 0.8 mm,"3.2mm ±0.2mm,1.6mm ±0.2mm,0.8mm ±0.2mm,SMD,-55～125℃,4 | Impedance@100MHz: 1,000Ω ±25% | Rated current: 50mA | 0.45Ω | -55～125℃ | The miniaturization of electronic equipment requires 
high performance EMI filters which enable high density
mounting. BLA31A/B series consists of 4 circuits of 
ferrite beads.
BL…",Active,3.2,1.6,0.8,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0008_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191530,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 1,,,,,,,-55～125℃,,,,,,,,50mA,0.45Ω,4,,,,,,"1,000Ω ±25%",Murata BLA 磁珠系列,Murata official PIM API,,,,,,,,,,,3.2 x 1.6 x 0.8 mm,Ferrite Bead
村田Murata,BLA31AG121SN4#,BLA,,,,,,,Impedance@100MHz: 120Ω ±25% | Rated current: 150mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0008_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191530,"The miniaturization of electronic equipment requires 
high performance EMI filters which enable high density
mounting. BLA31A/B series consists of 4 circuits of 
ferrite beads.
BL… | Consumer equipment",磁珠,SMT,3216/1206,3.2 x 1.6 x 0.8 mm,"3.2mm ±0.2mm,1.6mm ±0.2mm,0.8mm ±0.2mm,SMD,-55～125℃,4 | Impedance@100MHz: 120Ω ±25% | Rated current: 150mA | 0.2Ω | -55～125℃ | The miniaturization of electronic equipment requires 
high performance EMI filters which enable high density
mounting. BLA31A/B series consists of 4 circuits of 
ferrite beads.
BL…",Active,3.2,1.6,0.8,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0008_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191530,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 1,,,,,,,-55～125℃,,,,,,,,150mA,0.2Ω,4,,,,,,120Ω ±25%,Murata BLA 磁珠系列,Murata official PIM API,,,,,,,,,,,3.2 x 1.6 x 0.8 mm,Ferrite Bead
村田Murata,BLA31AG221SN4#,BLA,,,,,,,Impedance@100MHz: 220Ω ±25% | Rated current: 150mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0008_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191530,"The miniaturization of electronic equipment requires 
high performance EMI filters which enable high density
mounting. BLA31A/B series consists of 4 circuits of 
ferrite beads.
BL… | Consumer equipment",磁珠,SMT,3216/1206,3.2 x 1.6 x 0.8 mm,"3.2mm ±0.2mm,1.6mm ±0.2mm,0.8mm ±0.2mm,SMD,-55～125℃,4 | Impedance@100MHz: 220Ω ±25% | Rated current: 150mA | 0.25Ω | -55～125℃ | The miniaturization of electronic equipment requires 
high performance EMI filters which enable high density
mounting. BLA31A/B series consists of 4 circuits of 
ferrite beads.
BL…",Active,3.2,1.6,0.8,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0008_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191530,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 1,,,,,,,-55～125℃,,,,,,,,150mA,0.25Ω,4,,,,,,220Ω ±25%,Murata BLA 磁珠系列,Murata official PIM API,,,,,,,,,,,3.2 x 1.6 x 0.8 mm,Ferrite Bead
村田Murata,BLA31AG300SN4#,BLA,,,,,,,Impedance@100MHz: 30Ω ±25% | Rated current: 200mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0008_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191530,"The miniaturization of electronic equipment requires 
high performance EMI filters which enable high density
mounting. BLA31A/B series consists of 4 circuits of 
ferrite beads.
BL… | Consumer equipment",磁珠,SMT,3216/1206,3.2 x 1.6 x 0.8 mm,"3.2mm ±0.2mm,1.6mm ±0.2mm,0.8mm ±0.2mm,SMD,-55～125℃,4 | Impedance@100MHz: 30Ω ±25% | Rated current: 200mA | 0.1Ω | -55～125℃ | The miniaturization of electronic equipment requires 
high performance EMI filters which enable high density
mounting. BLA31A/B series consists of 4 circuits of 
ferrite beads.
BL…",Active,3.2,1.6,0.8,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0008_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191530,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 1,,,,,,,-55～125℃,,,,,,,,200mA,0.1Ω,4,,,,,,30Ω ±25%,Murata BLA 磁珠系列,Murata official PIM API,,,,,,,,,,,3.2 x 1.6 x 0.8 mm,Ferrite Bead
村田Murata,BLA31AG600SN4#,BLA,,,,,,,Impedance@100MHz: 60Ω ±25% | Rated current: 200mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0008_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191530,"The miniaturization of electronic equipment requires 
high performance EMI filters which enable high density
mounting. BLA31A/B series consists of 4 circuits of 
ferrite beads.
BL… | Consumer equipment",磁珠,SMT,3216/1206,3.2 x 1.6 x 0.8 mm,"3.2mm ±0.2mm,1.6mm ±0.2mm,0.8mm ±0.2mm,SMD,-55～125℃,4 | Impedance@100MHz: 60Ω ±25% | Rated current: 200mA | 0.15Ω | -55～125℃ | The miniaturization of electronic equipment requires 
high performance EMI filters which enable high density
mounting. BLA31A/B series consists of 4 circuits of 
ferrite beads.
BL…",Active,3.2,1.6,0.8,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0008_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191530,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 1,,,,,,,-55～125℃,,,,,,,,200mA,0.15Ω,4,,,,,,60Ω ±25%,Murata BLA 磁珠系列,Murata official PIM API,,,,,,,,,,,3.2 x 1.6 x 0.8 mm,Ferrite Bead
村田Murata,BLA31AG601SN4#,BLA,,,,,,,Impedance@100MHz: 600Ω ±25% | Rated current: 100mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0008_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191530,"The miniaturization of electronic equipment requires 
high performance EMI filters which enable high density
mounting. BLA31A/B series consists of 4 circuits of 
ferrite beads.
BL… | Consumer equipment",磁珠,SMT,3216/1206,3.2 x 1.6 x 0.8 mm,"3.2mm ±0.2mm,1.6mm ±0.2mm,0.8mm ±0.2mm,SMD,-55～125℃,4 | Impedance@100MHz: 600Ω ±25% | Rated current: 100mA | 0.35Ω | -55～125℃ | The miniaturization of electronic equipment requires 
high performance EMI filters which enable high density
mounting. BLA31A/B series consists of 4 circuits of 
ferrite beads.
BL…",Active,3.2,1.6,0.8,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0008_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191530,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 1,,,,,,,-55～125℃,,,,,,,,100mA,0.35Ω,4,,,,,,600Ω ±25%,Murata BLA 磁珠系列,Murata official PIM API,,,,,,,,,,,3.2 x 1.6 x 0.8 mm,Ferrite Bead
村田Murata,BLA31BD102SN4#,BLA,,,,,,,"Impedance@100MHz: 1,000Ω ±25% | Rated current: 50mA",https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0008_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191530,"The miniaturize of electronic equipment
requires high performance EMI filters which
enables high density mounting. BLA31A/B series
consists of 4 circuit of ferrite bead inductor.… | Consumer equipment",磁珠,SMT,3216/1206,3.2 x 1.6 x 0.8 mm,"3.2mm ±0.2mm,1.6mm ±0.2mm,0.8mm ±0.2mm,SMD,-55～125℃,4 | Impedance@100MHz: 1,000Ω ±25% | Rated current: 50mA | 0.55Ω | -55～125℃ | The miniaturize of electronic equipment
requires high performance EMI filters which
enables high density mounting. BLA31A/B series
consists of 4 circuit of ferrite bead inductor.…",Active,3.2,1.6,0.8,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0008_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191530,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 1,,,,,,,-55～125℃,,,,,,,,50mA,0.55Ω,4,,,,,,"1,000Ω ±25%",Murata BLA 磁珠系列,Murata official PIM API,,,,,,,,,,,3.2 x 1.6 x 0.8 mm,Ferrite Bead
村田Murata,BLA31BD121SN4#,BLA,,,,,,,Impedance@100MHz: 120Ω ±25% | Rated current: 150mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0008_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191530,"The miniaturize of electronic equipment
requires high performance EMI filters which
enables high density mounting. BLA31A/B series
consists of 4 circuit of ferrite bead inductor.… | Consumer equipment",磁珠,SMT,3216/1206,3.2 x 1.6 x 0.8 mm,"3.2mm ±0.2mm,1.6mm ±0.2mm,0.8mm ±0.2mm,SMD,-55～125℃,4 | Impedance@100MHz: 120Ω ±25% | Rated current: 150mA | 0.3Ω | -55～125℃ | The miniaturize of electronic equipment
requires high performance EMI filters which
enables high density mounting. BLA31A/B series
consists of 4 circuit of ferrite bead inductor.…",Active,3.2,1.6,0.8,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0008_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191530,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 1,,,,,,,-55～125℃,,,,,,,,150mA,0.3Ω,4,,,,,,120Ω ±25%,Murata BLA 磁珠系列,Murata official PIM API,,,,,,,,,,,3.2 x 1.6 x 0.8 mm,Ferrite Bead
村田Murata,BLA31BD221SN4#,BLA,,,,,,,Impedance@100MHz: 220Ω ±25% | Rated current: 150mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0008_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191530,"The miniaturize of electronic equipment
requires high performance EMI filters which
enables high density mounting. BLA31A/B series
consists of 4 circuit of ferrite bead inductor.… | Consumer equipment",磁珠,SMT,3216/1206,3.2 x 1.6 x 0.8 mm,"3.2mm ±0.2mm,1.6mm ±0.2mm,0.8mm ±0.2mm,SMD,-55～125℃,4 | Impedance@100MHz: 220Ω ±25% | Rated current: 150mA | 0.35Ω | -55～125℃ | The miniaturize of electronic equipment
requires high performance EMI filters which
enables high density mounting. BLA31A/B series
consists of 4 circuit of ferrite bead inductor.…",Active,3.2,1.6,0.8,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0008_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191530,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 1,,,,,,,-55～125℃,,,,,,,,150mA,0.35Ω,4,,,,,,220Ω ±25%,Murata BLA 磁珠系列,Murata official PIM API,,,,,,,,,,,3.2 x 1.6 x 0.8 mm,Ferrite Bead
村田Murata,BLA31BD471SN4#,BLA,,,,,,,Impedance@100MHz: 470Ω ±25% | Rated current: 100mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0008_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191530,"The miniaturize of electronic equipment
requires high performance EMI filters which
enables high density mounting. BLA31A/B series
consists of 4 circuit of ferrite bead inductor.… | Consumer equipment",磁珠,SMT,3216/1206,3.2 x 1.6 x 0.8 mm,"3.2mm ±0.2mm,1.6mm ±0.2mm,0.8mm ±0.2mm,SMD,-55～125℃,4 | Impedance@100MHz: 470Ω ±25% | Rated current: 100mA | 0.4Ω | -55～125℃ | The miniaturize of electronic equipment
requires high performance EMI filters which
enables high density mounting. BLA31A/B series
consists of 4 circuit of ferrite bead inductor.…",Active,3.2,1.6,0.8,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0008_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191530,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 1,,,,,,,-55～125℃,,,,,,,,100mA,0.4Ω,4,,,,,,470Ω ±25%,Murata BLA 磁珠系列,Murata official PIM API,,,,,,,,,,,3.2 x 1.6 x 0.8 mm,Ferrite Bead
村田Murata,BLA31BD601SN4#,BLA,,,,,,,Impedance@100MHz: 600Ω ±25% | Rated current: 100mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0008_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191530,"The miniaturize of electronic equipment
requires high performance EMI filters which
enables high density mounting. BLA31A/B series
consists of 4 circuit of ferrite bead inductor.… | Consumer equipment",磁珠,SMT,3216/1206,3.2 x 1.6 x 0.8 mm,"3.2mm ±0.2mm,1.6mm ±0.2mm,0.8mm ±0.2mm,SMD,-55～125℃,4 | Impedance@100MHz: 600Ω ±25% | Rated current: 100mA | 0.45Ω | -55～125℃ | The miniaturize of electronic equipment
requires high performance EMI filters which
enables high density mounting. BLA31A/B series
consists of 4 circuit of ferrite bead inductor.…",Active,3.2,1.6,0.8,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0008_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191530,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 1,,,,,,,-55～125℃,,,,,,,,100mA,0.45Ω,4,,,,,,600Ω ±25%,Murata BLA 磁珠系列,Murata official PIM API,,,,,,,,,,,3.2 x 1.6 x 0.8 mm,Ferrite Bead
村田Murata,BLE18PK100SN1#,BLE,,,,,,,"Impedance@100MHz: 10Ω ±25% | Rated current: 6,000mA",https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0080_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191318,"1.Bead inductor BLE series is designed to 
  function nearly as a resistor at noise frequencies, 
  which greatly reduces the possibility of resonance and
  leaves signal wave for… | Consumer equipment",磁珠,SMT,1608/0603,1.6 x 0.8 x 0.8 mm,"1.6mm ±0.15mm,0.8mm ±0.15mm,0.8mm ±0.15mm,SMD,-55～125℃,1 | Impedance@100MHz: 10Ω ±25% | Rated current: 6,000mA | 0.008Ω | -55～125℃ | 1.Bead inductor BLE series is designed to 
  function nearly as a resistor at noise frequencies, 
  which greatly reduces the possibility of resonance and
  leaves signal wave for…",Active,1.6,0.8,0.8,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0080_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191318,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 1,,,,,,,-55～125℃,,,,,,,,"6,000mA",0.008Ω,1,,,,,,10Ω ±25%,Murata BLE 磁珠系列,Murata official PIM API,,,,,,,,,,,1.6 x 0.8 x 0.8 mm,Ferrite Bead
村田Murata,BLE18PK160SN1#,BLE,,,,,,,"Impedance@100MHz: 16Ω ±25% | Rated current: 5,000mA",https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0080_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191318,"1.Bead inductor BLE series is designed to 
  function nearly as a resistor at noise frequencies, 
  which greatly reduces the possibility of resonance and
  leaves signal wave for… | Consumer equipment",磁珠,SMT,1608/0603,1.6 x 0.8 x 0.8 mm,"1.6mm ±0.15mm,0.8mm ±0.15mm,0.8mm ±0.15mm,SMD,-55～125℃,1 | Impedance@100MHz: 16Ω ±25% | Rated current: 5,000mA | 0.012Ω | -55～125℃ | 1.Bead inductor BLE series is designed to 
  function nearly as a resistor at noise frequencies, 
  which greatly reduces the possibility of resonance and
  leaves signal wave for…",Active,1.6,0.8,0.8,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0080_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191318,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 1,,,,,,,-55～125℃,,,,,,,,"5,000mA",0.012Ω,1,,,,,,16Ω ±25%,Murata BLE 磁珠系列,Murata official PIM API,,,,,,,,,,,1.6 x 0.8 x 0.8 mm,Ferrite Bead
村田Murata,BLE18PS080BH1#,BLE,,,,,,,"Impedance@100MHz: 8.5Ω ±25% | Rated current: 5,000mA",https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9147_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191011,"1.Bead inductor BLE series is designed to 
  function nearly as a resistor at noise frequencies, 
  which greatly reduces the possibility of resonance and
  leaves signal wave for… | Automotive powertrain/safety equipment",磁珠,SMT,1608/0603,1.6 x 0.8 x 0.6 mm,"1.6mm ±0.15mm,0.8mm ±0.15mm,0.6mm ±0.15mm,SMD,-55～150℃,1 | Impedance@100MHz: 8.5Ω ±25% | Rated current: 5,000mA | 0.004Ω | -55～150℃ | 1.Bead inductor BLE series is designed to 
  function nearly as a resistor at noise frequencies, 
  which greatly reduces the possibility of resonance and
  leaves signal wave for…",Active,1.6,0.8,0.6,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9147_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191011,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 1,,,,,,,-55～150℃,,,,,,,,"5,000mA",0.004Ω,1,,,,,,8.5Ω ±25%,Murata BLE 磁珠系列,Murata official PIM API,,,,,,,,,,,1.6 x 0.8 x 0.6 mm,Ferrite Bead
